Source,Target,ObjectClass,Permission
afs_fsserver_t,console_device_t,chr_file,write
afs_fsserver_t,init_t,fd,use;
afs_fsserver_t,initrc_t,fd,use;
afs_fsserver_t,mnt_t,dir,getattr
afs_fsserver_t,mnt_t,dir,open
afs_fsserver_t,mnt_t,dir,search
afs_fsserver_t,tty_device_t,chr_file,append
afs_fsserver_t,tty_device_t,chr_file,getattr
afs_fsserver_t,tty_device_t,chr_file,ioctl
afs_fsserver_t,tty_device_t,chr_file,lock
afs_fsserver_t,tty_device_t,chr_file,read
afs_fsserver_t,tty_device_t,chr_file,write
afs_fsserver_t,user_devpts_t,chr_file,append
afs_fsserver_t,user_devpts_t,chr_file,getattr
afs_fsserver_t,user_devpts_t,chr_file,ioctl
afs_fsserver_t,user_devpts_t,chr_file,lock
afs_fsserver_t,user_devpts_t,chr_file,read
afs_fsserver_t,user_devpts_t,chr_file,write
afs_fsserver_t,user_tty_device_t,chr_file,append
afs_fsserver_t,user_tty_device_t,chr_file,getattr
afs_fsserver_t,user_tty_device_t,chr_file,ioctl
afs_fsserver_t,user_tty_device_t,chr_file,lock
afs_fsserver_t,user_tty_device_t,chr_file,read
afs_fsserver_t,user_tty_device_t,chr_file,write
afs_kaserver_t,afs_kaserver_t,capability,net_admin
afs_kaserver_t,afs_kaserver_t,capability,sys_module
afs_kaserver_t,afs_kaserver_t,file,create;
afs_kaserver_t,afs_kaserver_t,udp_socket,listen;
afs_kaserver_t,user_devpts_t,chr_file,append
afs_kaserver_t,user_devpts_t,chr_file,getattr
afs_kaserver_t,user_devpts_t,chr_file,ioctl
afs_kaserver_t,user_devpts_t,chr_file,lock
afs_kaserver_t,user_devpts_t,chr_file,read
afs_kaserver_t,user_devpts_t,chr_file,write
afs_kaserver_t,user_tty_device_t,chr_file,append
afs_kaserver_t,user_tty_device_t,chr_file,getattr
afs_kaserver_t,user_tty_device_t,chr_file,ioctl
afs_kaserver_t,user_tty_device_t,chr_file,lock
afs_kaserver_t,user_tty_device_t,chr_file,read
afs_kaserver_t,user_tty_device_t,chr_file,write
afs_ptserver_t,afs_ptserver_t,capability,net_admin
afs_ptserver_t,afs_ptserver_t,capability,sys_module
afs_ptserver_t,afs_ptserver_t,file,create;
afs_ptserver_t,afs_ptserver_t,udp_socket,listen;
afs_ptserver_t,user_devpts_t,chr_file,append
afs_ptserver_t,user_devpts_t,chr_file,getattr
afs_ptserver_t,user_devpts_t,chr_file,ioctl
afs_ptserver_t,user_devpts_t,chr_file,lock
afs_ptserver_t,user_devpts_t,chr_file,read
afs_ptserver_t,user_devpts_t,chr_file,write
afs_ptserver_t,user_tty_device_t,chr_file,append
afs_ptserver_t,user_tty_device_t,chr_file,getattr
afs_ptserver_t,user_tty_device_t,chr_file,ioctl
afs_ptserver_t,user_tty_device_t,chr_file,lock
afs_ptserver_t,user_tty_device_t,chr_file,read
afs_ptserver_t,user_tty_device_t,chr_file,write
afs_t,afs_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
afs_t,afs_t,capability,net_admin
afs_t,afs_t,capability,sys_module
afs_t,afs_t,file,create;
afs_t,afs_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
afs_t,afs_t,udp_socket,listen;
afs_vlserver_t,afs_vlserver_t,capability,net_admin
afs_vlserver_t,afs_vlserver_t,capability,sys_module
afs_vlserver_t,afs_vlserver_t,file,create;
afs_vlserver_t,afs_vlserver_t,udp_socket,listen;
afs_vlserver_t,user_devpts_t,chr_file,append
afs_vlserver_t,user_devpts_t,chr_file,getattr
afs_vlserver_t,user_devpts_t,chr_file,ioctl
afs_vlserver_t,user_devpts_t,chr_file,lock
afs_vlserver_t,user_devpts_t,chr_file,read
afs_vlserver_t,user_devpts_t,chr_file,write
afs_vlserver_t,user_tty_device_t,chr_file,append
afs_vlserver_t,user_tty_device_t,chr_file,getattr
afs_vlserver_t,user_tty_device_t,chr_file,ioctl
afs_vlserver_t,user_tty_device_t,chr_file,lock
afs_vlserver_t,user_tty_device_t,chr_file,read
afs_vlserver_t,user_tty_device_t,chr_file,write
afterburn_t,afterburn_t,capability,net_bind_service; [ nis_enabled ]:True
afterburn_t,afterburn_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
afterburn_t,afterburn_t,capability,net_admin
afterburn_t,afterburn_t,capability,sys_module
afterburn_t,afterburn_t,file,create;
afterburn_t,afterburn_t,process,setfscreate;
afterburn_t,afterburn_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
afterburn_t,afterburn_t,udp_socket,listen;
aiccu_t,aiccu_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
aiccu_t,aiccu_t,capability,net_admin
aiccu_t,aiccu_t,capability,sys_module
aiccu_t,aiccu_t,capability,sys_tty_config
aiccu_t,aiccu_t,file,create;
aiccu_t,aiccu_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
aiccu_t,aiccu_t,udp_socket,listen;
aiccu_t,gnome_home_type,dir,getattr
aiccu_t,gnome_home_type,dir,open
aiccu_t,gnome_home_type,dir,search
aide_t,aide_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
aide_t,aide_t,capability,net_admin
aide_t,aide_t,capability,sys_module
aide_t,aide_t,file,create;
aide_t,aide_t,process,execmem;
aide_t,aide_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
aide_t,aide_t,udp_socket,listen;
ajaxterm_ssh_t,ajaxterm_ssh_t,capability,net_bind_service; [ nis_enabled ]:True
ajaxterm_ssh_t,ajaxterm_ssh_t,capability,net_admin
ajaxterm_ssh_t,ajaxterm_ssh_t,capability,sys_module
ajaxterm_ssh_t,ajaxterm_ssh_t,file,create;
ajaxterm_ssh_t,ajaxterm_ssh_t,process,setfscreate;
ajaxterm_ssh_t,ajaxterm_ssh_t,udp_socket,listen;
ajaxterm_t,ajaxterm_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
ajaxterm_t,ajaxterm_t,capability,net_admin
ajaxterm_t,ajaxterm_t,capability,sys_module
ajaxterm_t,ajaxterm_t,file,create;
ajaxterm_t,ajaxterm_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
ajaxterm_t,ajaxterm_t,udp_socket,listen;
ajaxterm_t,bsdpty_device_t,chr_file,getattr
ajaxterm_t,bsdpty_device_t,chr_file,read
ajaxterm_t,bsdpty_device_t,chr_file,write
alsa_t,alsa_t,capability,net_bind_service; [ nis_enabled ]:True
alsa_t,alsa_t,capability,net_admin
alsa_t,alsa_t,capability,sys_admin
alsa_t,alsa_t,capability,sys_module
alsa_t,alsa_t,capability,sys_tty_config
alsa_t,alsa_t,file,create;
alsa_t,alsa_t,process,setfscreate;
alsa_t,alsa_t,udp_socket,listen;
alsa_t,console_device_t,chr_file,append
alsa_t,console_device_t,chr_file,write
alsa_t,devpts_t,chr_file,getattr
alsa_t,devpts_t,chr_file,ioctl
alsa_t,devpts_t,chr_file,read
alsa_t,devpts_t,chr_file,write
alsa_t,init_t,fd,use;
alsa_t,ptynode,chr_file,append
alsa_t,ptynode,chr_file,getattr
alsa_t,ptynode,chr_file,ioctl
alsa_t,ptynode,chr_file,lock
alsa_t,ptynode,chr_file,read
alsa_t,ptynode,chr_file,write
alsa_t,tty_device_t,chr_file,append
alsa_t,tty_device_t,chr_file,getattr
alsa_t,tty_device_t,chr_file,ioctl
alsa_t,tty_device_t,chr_file,lock
alsa_t,tty_device_t,chr_file,read
alsa_t,tty_device_t,chr_file,write
amanda_recover_t,amanda_recover_t,capability,net_bind_service; [ nis_enabled ]:True
amanda_recover_t,amanda_recover_t,capability,net_admin
amanda_recover_t,amanda_recover_t,capability,sys_module
amanda_recover_t,amanda_recover_t,file,create;
amanda_recover_t,amanda_recover_t,process,setfscreate;
amanda_recover_t,amanda_recover_t,udp_socket,listen;
amanda_t,amanda_t,capability,net_bind_service; [ nis_enabled ]:True
amanda_t,amanda_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
amanda_t,amanda_t,capability,net_admin
amanda_t,amanda_t,capability,sys_module
amanda_t,amanda_t,file,create;
amanda_t,amanda_t,process,setfscreate;
amanda_t,amanda_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
amanda_t,amanda_t,udp_socket,listen;
amanda_t,port_type,tcp_socket,name_bind;
amanda_t,proc_t,lnk_file,read;
amanda_t,unlabeled_t,file,getattr;
amtu_t,amtu_t,capability,net_admin
amtu_t,amtu_t,capability,sys_module
amtu_t,amtu_t,file,create;
amtu_t,amtu_t,udp_socket,listen;
anaconda_t,anaconda_t,capability,net_admin
anaconda_t,anaconda_t,capability,sys_module
anaconda_t,anaconda_t,capability,sys_ptrace
anaconda_t,anaconda_t,capability,sys_resource
anaconda_t,anaconda_t,file,create;
anaconda_t,anaconda_t,process,setrlimit;
anaconda_t,anaconda_t,udp_socket,listen;
anon_sftpd_t,anon_sftpd_t,capability,net_admin
anon_sftpd_t,anon_sftpd_t,capability,sys_module
anon_sftpd_t,anon_sftpd_t,file,create;
anon_sftpd_t,anon_sftpd_t,udp_socket,listen;
antivirus_domain,initrc_var_run_t,file,lock
antivirus_domain,initrc_var_run_t,file,write
antivirus_domain,port_type,udp_socket,name_bind;
antivirus_domain,security_file_type,file,getattr
antivirus_domain,security_file_type,file,ioctl
antivirus_domain,security_file_type,file,lock
antivirus_domain,security_file_type,file,open
antivirus_domain,security_file_type,file,read
antivirus_domain,user_home_dir_t,dir,getattr
antivirus_domain,user_home_dir_t,dir,open
antivirus_domain,user_home_dir_t,dir,search
antivirus_t,antivirus_t,capability,net_bind_service; [ nis_enabled ]:True
antivirus_t,antivirus_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
antivirus_t,antivirus_t,capability,net_admin
antivirus_t,antivirus_t,capability,sys_module
antivirus_t,antivirus_t,capability,sys_ptrace
antivirus_t,antivirus_t,capability,sys_resource
antivirus_t,antivirus_t,capability,sys_tty_config
antivirus_t,antivirus_t,file,create;
antivirus_t,antivirus_t,process,execmem; [ antivirus_use_jit ]:False
antivirus_t,antivirus_t,process,execmem; [ antivirus_use_jit ]:False
antivirus_t,antivirus_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
antivirus_t,antivirus_t,process,setfscreate
antivirus_t,antivirus_t,process,setrlimit
antivirus_t,antivirus_t,udp_socket,listen;
antivirus_t,reserved_port_type,tcp_socket,name_bind;
apcupsd_cgi_script_t,apcupsd_cgi_script_t,capability,net_bind_service; [ nis_enabled && httpd_enable_cgi ]:True
apcupsd_cgi_script_t,apcupsd_cgi_script_t,capability,net_admin
apcupsd_cgi_script_t,apcupsd_cgi_script_t,capability,sys_module
apcupsd_cgi_script_t,apcupsd_cgi_script_t,file,create;
apcupsd_cgi_script_t,apcupsd_cgi_script_t,udp_socket,listen;
apcupsd_t,apcupsd_t,capability,net_bind_service; [ nis_enabled ]:True
apcupsd_t,apcupsd_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
apcupsd_t,apcupsd_t,capability,net_admin
apcupsd_t,apcupsd_t,capability,sys_module
apcupsd_t,apcupsd_t,capability,sys_ptrace
apcupsd_t,apcupsd_t,capability,sys_resource
apcupsd_t,apcupsd_t,file,create;
apcupsd_t,apcupsd_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
apcupsd_t,apcupsd_t,process,setfscreate
apcupsd_t,apcupsd_t,process,setrlimit
apcupsd_t,apcupsd_t,udp_socket,listen;
apm_t,apm_t,capability,net_admin
apm_t,apm_t,capability,sys_module
apm_t,apm_t,file,create;
apm_t,apm_t,udp_socket,listen;
apmd_t,apmd_t,capability,net_bind_service; [ nis_enabled ]:True
apmd_t,apmd_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
apmd_t,apmd_t,capability,dac_read_search
apmd_t,apmd_t,capability,net_admin
apmd_t,apmd_t,capability,setuid
apmd_t,apmd_t,capability,sys_module
apmd_t,apmd_t,capability,sys_ptrace
apmd_t,apmd_t,capability,sys_resource
apmd_t,apmd_t,capability,sys_tty_config
apmd_t,apmd_t,file,create;
apmd_t,apmd_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
apmd_t,apmd_t,process,setfscreate
apmd_t,apmd_t,process,setrlimit
apmd_t,apmd_t,udp_socket,listen;
apmd_t,cifs_t,dir,getattr
apmd_t,cifs_t,dir,ioctl
apmd_t,cifs_t,dir,lock
apmd_t,cifs_t,dir,open
apmd_t,cifs_t,dir,read
apmd_t,cifs_t,dir,search
apmd_t,device_node,blk_file,getattr;
apmd_t,device_node,chr_file,getattr;
apmd_t,domain,alg_socket,getattr;
apmd_t,domain,appletalk_socket,getattr;
apmd_t,domain,atmpvc_socket,getattr;
apmd_t,domain,atmsvc_socket,getattr;
apmd_t,domain,ax25_socket,getattr;
apmd_t,domain,bluetooth_socket,getattr;
apmd_t,domain,caif_socket,getattr;
apmd_t,domain,can_socket,getattr;
apmd_t,domain,dccp_socket,getattr;
apmd_t,domain,decnet_socket,getattr;
apmd_t,domain,dir,getattr
apmd_t,domain,dir,ioctl
apmd_t,domain,dir,lock
apmd_t,domain,dir,open
apmd_t,domain,dir,read
apmd_t,domain,dir,search
apmd_t,domain,icmp_socket,getattr;
apmd_t,domain,ieee802154_socket,getattr;
apmd_t,domain,ipx_socket,getattr;
apmd_t,domain,irda_socket,getattr;
apmd_t,domain,isdn_socket,getattr;
apmd_t,domain,iucv_socket,getattr;
apmd_t,domain,kcm_socket,getattr;
apmd_t,domain,key_socket,getattr;
apmd_t,domain,llc_socket,getattr;
apmd_t,domain,mctp_socket,getattr;
apmd_t,domain,netlink_audit_socket,getattr;
apmd_t,domain,netlink_connector_socket,getattr;
apmd_t,domain,netlink_crypto_socket,getattr;
apmd_t,domain,netlink_dnrt_socket,getattr;
apmd_t,domain,netlink_fib_lookup_socket,getattr;
apmd_t,domain,netlink_firewall_socket,getattr;
apmd_t,domain,netlink_generic_socket,getattr;
apmd_t,domain,netlink_ip6fw_socket,getattr;
apmd_t,domain,netlink_iscsi_socket,getattr;
apmd_t,domain,netlink_kobject_uevent_socket,getattr;
apmd_t,domain,netlink_netfilter_socket,getattr;
apmd_t,domain,netlink_nflog_socket,getattr;
apmd_t,domain,netlink_rdma_socket,getattr;
apmd_t,domain,netlink_route_socket,getattr;
apmd_t,domain,netlink_scsitransport_socket,getattr;
apmd_t,domain,netlink_selinux_socket,getattr;
apmd_t,domain,netlink_socket,getattr;
apmd_t,domain,netlink_tcpdiag_socket,getattr;
apmd_t,domain,netlink_xfrm_socket,getattr;
apmd_t,domain,netrom_socket,getattr;
apmd_t,domain,nfc_socket,getattr;
apmd_t,domain,packet_socket,getattr;
apmd_t,domain,phonet_socket,getattr;
apmd_t,domain,pppox_socket,getattr;
apmd_t,domain,process,ptrace;
apmd_t,domain,qipcrtr_socket,getattr;
apmd_t,domain,rawip_socket,getattr;
apmd_t,domain,rds_socket,getattr;
apmd_t,domain,rose_socket,getattr;
apmd_t,domain,rxrpc_socket,getattr;
apmd_t,domain,sctp_socket,getattr;
apmd_t,domain,smc_socket,getattr;
apmd_t,domain,tcp_socket,getattr;
apmd_t,domain,tipc_socket,getattr;
apmd_t,domain,tun_socket,getattr;
apmd_t,domain,udp_socket,getattr;
apmd_t,domain,unix_dgram_socket,getattr;
apmd_t,domain,unix_stream_socket,getattr;
apmd_t,domain,vsock_socket,getattr;
apmd_t,domain,x25_socket,getattr;
apmd_t,domain,xdp_socket,getattr;
apmd_t,file_type,fifo_file,getattr;
apmd_t,file_type,file,getattr;
apmd_t,file_type,lnk_file,getattr;
apmd_t,file_type,sock_file,getattr;
apmd_t,filesystem_type,fifo_file,getattr;
apmd_t,filesystem_type,file,getattr;
apmd_t,filesystem_type,lnk_file,getattr;
apmd_t,filesystem_type,sock_file,getattr;
apmd_t,nfs_t,dir,getattr
apmd_t,nfs_t,dir,ioctl
apmd_t,nfs_t,dir,lock
apmd_t,nfs_t,dir,open
apmd_t,nfs_t,dir,read
apmd_t,nfs_t,dir,search
apmd_t,tmpfs_t,dir,getattr
apmd_t,tmpfs_t,dir,ioctl
apmd_t,tmpfs_t,dir,lock
apmd_t,tmpfs_t,dir,open
apmd_t,tmpfs_t,dir,read
apmd_t,tmpfs_t,dir,search
apmd_t,unpriv_userdomain,fd,use;
apmd_t,user_home_dir_t,dir,getattr
apmd_t,user_home_dir_t,dir,open
apmd_t,user_home_dir_t,dir,search
apmd_t,user_home_type,dir,getattr
apmd_t,user_home_type,dir,open
apmd_t,user_home_type,dir,search
application_domain_type,non_security_file_type,dir,getattr
application_domain_type,non_security_file_type,dir,open
application_domain_type,non_security_file_type,dir,search
arpwatch_t,arpwatch_t,capability,net_bind_service; [ nis_enabled ]:True
arpwatch_t,arpwatch_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
arpwatch_t,arpwatch_t,capability,net_admin
arpwatch_t,arpwatch_t,capability,sys_module
arpwatch_t,arpwatch_t,capability,sys_tty_config
arpwatch_t,arpwatch_t,file,create;
arpwatch_t,arpwatch_t,process,setfscreate;
arpwatch_t,arpwatch_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
arpwatch_t,arpwatch_t,udp_socket,listen;
arpwatch_t,unpriv_userdomain,fd,use;
arpwatch_t,user_home_dir_t,dir,getattr
arpwatch_t,user_home_dir_t,dir,open
arpwatch_t,user_home_dir_t,dir,search
asterisk_t,asterisk_t,capability,net_bind_service; [ nis_enabled ]:True
asterisk_t,asterisk_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
asterisk_t,asterisk_t,capability,net_admin
asterisk_t,asterisk_t,capability,sys_module
asterisk_t,asterisk_t,capability,sys_tty_config
asterisk_t,asterisk_t,file,create;
asterisk_t,asterisk_t,process,setfscreate;
asterisk_t,asterisk_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
asterisk_t,asterisk_t,udp_socket,listen;
asterisk_t,defined_port_type,tcp_socket,name_bind;
asterisk_t,home_root_t,dir,getattr
asterisk_t,home_root_t,dir,open
asterisk_t,home_root_t,dir,search
asterisk_t,home_root_t,lnk_file,getattr
asterisk_t,home_root_t,lnk_file,read
asterisk_t,port_type,udp_socket,name_bind;
asterisk_t,unpriv_userdomain,fd,use;
asterisk_t,user_home_dir_t,dir,getattr
asterisk_t,user_home_dir_t,dir,open
asterisk_t,user_home_dir_t,dir,search
audisp_remote_t,audisp_remote_t,capability,net_bind_service; [ nis_enabled ]:True
audisp_remote_t,audisp_remote_t,capability,net_admin
audisp_remote_t,audisp_remote_t,capability,sys_module
audisp_remote_t,audisp_remote_t,capability,sys_ptrace
audisp_remote_t,audisp_remote_t,capability,sys_resource
audisp_remote_t,audisp_remote_t,file,create;
audisp_remote_t,audisp_remote_t,process,setfscreate
audisp_remote_t,audisp_remote_t,process,setrlimit
audisp_remote_t,audisp_remote_t,udp_socket,listen;
audisp_remote_t,initrc_var_run_t,file,lock
audisp_remote_t,initrc_var_run_t,file,write
audisp_t,audisp_t,capability,net_bind_service; [ nis_enabled ]:True
audisp_t,audisp_t,capability,net_admin
audisp_t,audisp_t,capability,sys_module
audisp_t,audisp_t,file,create;
audisp_t,audisp_t,process,setfscreate;
audisp_t,audisp_t,udp_socket,listen;
auditadm_screen_t,auditadm_screen_t,capability,net_bind_service; [ nis_enabled ]:True
auditadm_screen_t,auditadm_screen_t,capability,dac_read_search
auditadm_screen_t,auditadm_screen_t,capability,net_admin
auditadm_screen_t,auditadm_screen_t,capability,sys_module
auditadm_screen_t,auditadm_screen_t,file,create;
auditadm_screen_t,auditadm_screen_t,process,setfscreate;
auditadm_screen_t,auditadm_screen_t,udp_socket,listen;
auditadm_su_t,auditadm_su_t,capability,net_bind_service; [ nis_enabled ]:True
auditadm_su_t,auditadm_su_t,capability,net_bind_service; [ nis_enabled ]:True
auditadm_su_t,auditadm_su_t,capability,net_admin
auditadm_su_t,auditadm_su_t,capability,sys_module
auditadm_su_t,auditadm_su_t,capability,sys_tty_config
auditadm_su_t,auditadm_su_t,file,create;
auditadm_su_t,auditadm_su_t,process,setfscreate;
auditadm_su_t,auditadm_su_t,udp_socket,listen;
auditadm_su_t,initctl_t,fifo_file,getattr;
auditadm_su_t,proc_kcore_t,file,getattr;
auditadm_sudo_t,auditadm_sudo_t,capability,net_bind_service; [ nis_enabled ]:True
auditadm_sudo_t,auditadm_sudo_t,capability,net_admin
auditadm_sudo_t,auditadm_sudo_t,capability,sys_module
auditadm_sudo_t,auditadm_sudo_t,file,create;
auditadm_sudo_t,auditadm_sudo_t,process,setfscreate;
auditadm_sudo_t,auditadm_sudo_t,udp_socket,listen;
auditadm_sudo_t,shadow_t,file,getattr
auditadm_sudo_t,shadow_t,file,ioctl
auditadm_sudo_t,shadow_t,file,lock
auditadm_sudo_t,shadow_t,file,open
auditadm_sudo_t,shadow_t,file,read
auditadm_t,admin_home_t,lnk_file,read;
auditadm_t,auditadm_screen_t,unix_stream_socket,ioctl;
auditadm_t,auditadm_t,capability,net_bind_service; [ nis_enabled ]:True
auditadm_t,auditadm_t,capability,net_admin
auditadm_t,auditadm_t,capability,sys_module
auditadm_t,auditadm_t,file,create
auditadm_t,auditadm_t,file,relabelto
auditadm_t,auditadm_t,process,setfscreate;
auditadm_t,auditadm_t,socket,create;
auditadm_t,auditadm_t,udp_socket,listen;
auditctl_t,auditctl_t,capability,net_admin
auditctl_t,auditctl_t,capability,sys_module
auditctl_t,auditctl_t,file,create;
auditctl_t,auditctl_t,udp_socket,listen;
auditctl_t,init_t,fd,use;
auditctl_t,local_login_t,fd,use;
auditd_t,auditd_t,capability,net_bind_service; [ nis_enabled ]:True
