1,2
auth_server_packet_t,"packet_type, server_packet_type"
authconfig_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
authconfig_t,"application_domain_type, can_read_shadow_passwords, can_write_shadow_passwords, can_relabelto_shadow_passwords, can_change_object_identity, can_load_kernmodule, can_load_policy, can_setbool, can_setenforce, can_setsecparam, corenet_unconfined_type, corenet_unlabeled_type, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, named_filetrans_domain, process_uncond_exempt, selinux_unconfined_type, storage_unconfined_type, unconfined_domain_type, dbusd_unconfined, initrc_transition_domain, sepgsql_unconfined_type, can_relabelto_binary_policy, userdom_filetrans_type, x_domain, xserver_unconfined_type"
authconfig_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
autofs_device_t,device_node
autofs_t,"file_type, filesystem_type, mountpoint, non_auth_file_type, non_security_file_type, noxattrfs"
automount_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
automount_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
automount_keytab_t,"file_type, non_auth_file_type, non_security_file_type"
automount_lock_t,"file_type, lockfile, non_auth_file_type, non_security_file_type"
automount_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
automount_tmp_t,"file_type, mountpoint, non_auth_file_type, non_security_file_type, polymember, tmpfile"
automount_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
automount_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
avahi_conf_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
avahi_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry, systemprocess_entry"
avahi_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
avahi_t,"application_domain_type, nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, system_bus_type, daemon, systemprocess, syslog_client_type, pcmcia_typeattr_1"
avahi_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
avahi_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
avahi_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile, init_sock_file_type"
awstats_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
awstats_t,"corenet_unlabeled_type, domain, pcmcia_typeattr_1"
awstats_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
awstats_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
babel_client_packet_t,"client_packet_type, packet_type"
babel_port_t,"defined_port_type, port_type, unreserved_port_type"
babel_server_packet_t,"packet_type, server_packet_type"
bacula_admin_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
bacula_admin_t,"application_domain_type, corenet_unlabeled_type, domain, netlabel_peer_type, pcmcia_typeattr_1"
bacula_client_packet_t,"client_packet_type, packet_type"
bacula_etc_t,"file_type, non_auth_file_type, non_security_file_type"
bacula_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
bacula_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
bacula_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
bacula_port_t,"defined_port_type, port_type, unreserved_port_type"
bacula_server_packet_t,"packet_type, server_packet_type"
bacula_spool_t,"file_type, non_auth_file_type, non_security_file_type"
bacula_store_t,"file_type, mountpoint, non_auth_file_type, non_security_file_type"
bacula_t,"can_read_shadow_passwords, nsswitch_domain, corenet_unlabeled_type, domain, fixed_disk_raw_read, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1, userdom_home_manager_type"
bacula_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
bacula_unconfined_script_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
bacula_unconfined_script_t,"can_read_shadow_passwords, can_write_shadow_passwords, can_relabelto_shadow_passwords, can_change_object_identity, can_load_kernmodule, can_load_policy, can_setbool, can_setenforce, can_setsecparam, corenet_unconfined_type, corenet_unlabeled_type, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, named_filetrans_domain, process_uncond_exempt, selinux_unconfined_type, storage_unconfined_type, unconfined_domain_type, dbusd_unconfined, sepgsql_unconfined_type, can_relabelto_binary_policy, userdom_filetrans_type, x_domain, xserver_unconfined_type"
bacula_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
bacula_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
bcfg2_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
bcfg2_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
bcfg2_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
bcfg2_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
bcfg2_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
bcfg2_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
bctp_client_packet_t,"client_packet_type, packet_type"
bctp_port_t,"defined_port_type, port_type, unreserved_port_type"
bctp_server_packet_t,"packet_type, server_packet_type"
bdev_t,filesystem_type
bfd_control_client_packet_t,"client_packet_type, packet_type"
bfd_control_port_t,"defined_port_type, port_type, unreserved_port_type"
bfd_control_server_packet_t,"packet_type, server_packet_type"
bfd_echo_client_packet_t,"client_packet_type, packet_type"
bfd_echo_port_t,"defined_port_type, port_type, unreserved_port_type"
bfd_echo_server_packet_t,"packet_type, server_packet_type"
bfd_multi_client_packet_t,"client_packet_type, packet_type"
bfd_multi_port_t,"defined_port_type, port_type, unreserved_port_type"
bfd_multi_server_packet_t,"packet_type, server_packet_type"
bgp_client_packet_t,"client_packet_type, packet_type"
bgp_port_t,"defined_port_type, port_type, reserved_port_type"
bgp_server_packet_t,"packet_type, server_packet_type"
biff_client_packet_t,"client_packet_type, packet_type"
biff_port_t,"defined_port_type, port_type"
biff_server_packet_t,"packet_type, server_packet_type"
binder_device_t,device_node
binderfs_t,filesystem_type
binfmt_misc_fs_t,"file_type, filesystem_type, mountpoint, non_auth_file_type, non_security_file_type"
bitlbee_conf_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
bitlbee_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
bitlbee_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
bitlbee_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
bitlbee_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
bitlbee_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
bitlbee_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, tmpfsfile"
bitlbee_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
bitlbee_var_t,"file_type, non_auth_file_type, non_security_file_type"
blkmapd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
blkmapd_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
blkmapd_t,"corenet_unlabeled_type, domain, fixed_disk_raw_read, kernel_system_state_reader, daemon, syslog_client_type, pcmcia_typeattr_1"
blkmapd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
blktap_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
blktap_t,"corenet_unlabeled_type, domain, syslog_client_type, pcmcia_typeattr_1"
blktap_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
blueman_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry, systemprocess_entry"
blueman_t,"application_domain_type, nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, system_bus_type, daemon, systemprocess, syslog_client_type, pcmcia_typeattr_1"
blueman_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
blueman_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, tmpfsfile"
blueman_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
blueman_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
bluetooth_conf_rw_t,"file_type, non_auth_file_type, non_security_file_type"
bluetooth_conf_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
bluetooth_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
bluetooth_helper_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
bluetooth_helper_input_xevent_t,"xevent_type, input_xevent_type"
bluetooth_helper_xproperty_t,xproperty_type
bluetooth_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
bluetooth_lock_t,"file_type, lockfile, non_auth_file_type, non_security_file_type"
bluetooth_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
bluetooth_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
bluetooth_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
bluetooth_var_lib_t,"file_type, mountpoint, non_auth_file_type, non_security_file_type"
bluetooth_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
boinc_client_client_packet_t,"client_packet_type, packet_type"
boinc_client_packet_t,"client_packet_type, packet_type"
boinc_client_port_t,"defined_port_type, port_type, unreserved_port_type"
boinc_client_server_packet_t,"packet_type, server_packet_type"
boinc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
boinc_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
boinc_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
boinc_port_t,"defined_port_type, port_type, unreserved_port_type"
boinc_project_t,"can_read_shadow_passwords, can_write_shadow_passwords, can_relabelto_shadow_passwords, can_change_object_identity, can_load_kernmodule, can_load_policy, can_setbool, can_setenforce, can_setsecparam, corenet_unconfined_type, corenet_unlabeled_type, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, named_filetrans_domain, process_uncond_exempt, selinux_unconfined_type, storage_unconfined_type, unconfined_domain_type, dbusd_unconfined, sepgsql_unconfined_type, can_relabelto_binary_policy, userdom_filetrans_type, x_domain, xserver_unconfined_type"
boinc_project_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
boinc_project_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
boinc_server_packet_t,"packet_type, server_packet_type"
boinc_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, boinc_domain, daemon, syslog_client_type, pcmcia_typeattr_1"
boinc_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
boinc_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, tmpfsfile"
boinc_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
boinc_var_lib_t,"file_type, mountpoint, non_auth_file_type, non_security_file_type, systemd_mount_directory"
boltd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
boltd_t,"nsswitch_domain, corenet_unlabeled_type, domain, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
boltd_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
boltd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
boot_runtime_t,"file_type, non_auth_file_type, non_security_file_type"
boot_t,"base_file_type, base_ro_file_type, file_type, mountpoint, non_auth_file_type, non_security_file_type"
boothd_client_packet_t,"client_packet_type, packet_type"
boothd_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
boothd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
boothd_port_t,"defined_port_type, port_type, unreserved_port_type"
boothd_server_packet_t,"packet_type, server_packet_type"
boothd_t,"corenet_unlabeled_type, domain, daemon, pcmcia_typeattr_1"
boothd_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
boothd_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
boothd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
bootloader_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
