1,2
awstats_script_t,"corenet_unlabeled_type, domain, httpd_script_type, kernel_system_state_reader, pcmcia_typeattr_1"
awstats_t,"corenet_unlabeled_type, domain, pcmcia_typeattr_1"
awstats_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
awstats_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
babel_client_packet_t,"client_packet_type, packet_type"
babel_port_t,"defined_port_type, port_type, unreserved_port_type"
babel_server_packet_t,"packet_type, server_packet_type"
bacula_admin_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
bacula_admin_t,"application_domain_type, corenet_unlabeled_type, domain, netlabel_peer_type, pcmcia_typeattr_1"
bacula_client_packet_t,"client_packet_type, packet_type"
bacula_etc_t,"file_type, non_auth_file_type, non_security_file_type"
bacula_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
bacula_initrc_exec_t,"entry_type, exec_type, file_type, init_script_file_type, non_auth_file_type, non_security_file_type"
bacula_log_t,"file_type, logfile, non_auth_file_type, non_security_file_type"
bacula_port_t,"defined_port_type, port_type, unreserved_port_type"
bacula_server_packet_t,"packet_type, server_packet_type"
bacula_spool_t,"file_type, non_auth_file_type, non_security_file_type"
bacula_store_t,"file_type, mountpoint, non_auth_file_type, non_security_file_type"
bacula_t,"can_read_shadow_passwords, corenet_unlabeled_type, daemon, domain, fixed_disk_raw_read, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type, userdom_home_manager_type"
bacula_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
bacula_unconfined_script_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
bacula_unconfined_script_t,"can_change_object_identity, can_load_kernmodule, can_load_policy, can_read_shadow_passwords, can_relabelto_binary_policy, can_relabelto_shadow_passwords, can_setbool, can_setenforce, can_setsecparam, can_write_shadow_passwords, corenet_unconfined_type, corenet_unlabeled_type, dbusd_unconfined, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, named_filetrans_domain, process_uncond_exempt, selinux_unconfined_type, sepgsql_unconfined_type, storage_unconfined_type, unconfined_domain_type, userdom_filetrans_type, x_domain, xserver_unconfined_type"
bacula_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
bacula_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
bcfg2_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
bcfg2_initrc_exec_t,"entry_type, exec_type, file_type, init_script_file_type, non_auth_file_type, non_security_file_type"
bcfg2_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type"
bcfg2_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
bcfg2_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
bcfg2_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
bctp_client_packet_t,"client_packet_type, packet_type"
bctp_port_t,"defined_port_type, port_type, unreserved_port_type"
bctp_server_packet_t,"packet_type, server_packet_type"
bdev_t,filesystem_type
bfd_control_client_packet_t,"client_packet_type, packet_type"
bfd_control_port_t,"defined_port_type, port_type, unreserved_port_type"
bfd_control_server_packet_t,"packet_type, server_packet_type"
bgp_client_packet_t,"client_packet_type, packet_type"
bgp_port_t,"defined_port_type, port_type, reserved_port_type"
bgp_server_packet_t,"packet_type, server_packet_type"
biff_client_packet_t,"client_packet_type, packet_type"
biff_port_t,"defined_port_type, port_type"
biff_server_packet_t,"packet_type, server_packet_type"
bin_t,"base_file_type, base_ro_file_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
binfmt_misc_fs_t,"file_type, filesystem_type, mountpoint, non_auth_file_type, non_security_file_type"
bitlbee_conf_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
bitlbee_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
bitlbee_initrc_exec_t,"entry_type, exec_type, file_type, init_script_file_type, non_auth_file_type, non_security_file_type"
bitlbee_log_t,"file_type, logfile, non_auth_file_type, non_security_file_type"
bitlbee_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type"
bitlbee_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
bitlbee_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
bitlbee_var_t,"file_type, non_auth_file_type, non_security_file_type"
blkmapd_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
blkmapd_initrc_exec_t,"entry_type, exec_type, file_type, init_script_file_type, non_auth_file_type, non_security_file_type"
blkmapd_t,"corenet_unlabeled_type, daemon, domain, fixed_disk_raw_read, kernel_system_state_reader, pcmcia_typeattr_1, syslog_client_type"
blkmapd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
blktap_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
blktap_t,"corenet_unlabeled_type, domain, pcmcia_typeattr_1, syslog_client_type"
blktap_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
blueman_exec_t,"application_exec_type, direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, systemprocess_entry"
blueman_t,"application_domain_type, corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type, system_bus_type, systemprocess"
blueman_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
blueman_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
blueman_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
bluetooth_conf_rw_t,"file_type, non_auth_file_type, non_security_file_type"
bluetooth_conf_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
bluetooth_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
bluetooth_helper_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
bluetooth_helper_input_xevent_t,"input_xevent_type, xevent_type"
bluetooth_helper_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type, x_domain, xcolormap_type, xdmhomewriter, xdrawable_type"
bluetooth_helper_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
bluetooth_helper_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
bluetooth_helper_xproperty_t,xproperty_type
bluetooth_initrc_exec_t,"entry_type, exec_type, file_type, init_script_file_type, non_auth_file_type, non_security_file_type"
bluetooth_lock_t,"file_type, lockfile, non_auth_file_type, non_security_file_type"
bluetooth_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type"
bluetooth_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
bluetooth_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
bluetooth_var_lib_t,"file_type, mountpoint, non_auth_file_type, non_security_file_type"
bluetooth_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
boinc_client_client_packet_t,"client_packet_type, packet_type"
boinc_client_packet_t,"client_packet_type, packet_type"
boinc_client_port_t,"defined_port_type, port_type, unreserved_port_type"
boinc_client_server_packet_t,"packet_type, server_packet_type"
boinc_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
boinc_initrc_exec_t,"entry_type, exec_type, file_type, init_script_file_type, non_auth_file_type, non_security_file_type"
boinc_log_t,"file_type, logfile, non_auth_file_type, non_security_file_type"
boinc_port_t,"defined_port_type, port_type, unreserved_port_type"
boinc_project_t,"can_change_object_identity, can_load_kernmodule, can_load_policy, can_read_shadow_passwords, can_relabelto_binary_policy, can_relabelto_shadow_passwords, can_setbool, can_setenforce, can_setsecparam, can_write_shadow_passwords, corenet_unconfined_type, corenet_unlabeled_type, dbusd_unconfined, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, named_filetrans_domain, process_uncond_exempt, selinux_unconfined_type, sepgsql_unconfined_type, storage_unconfined_type, unconfined_domain_type, userdom_filetrans_type, x_domain, xserver_unconfined_type"
boinc_project_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
boinc_project_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
boinc_server_packet_t,"packet_type, server_packet_type"
boinc_t,"boinc_domain, corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type"
boinc_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
boinc_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, tmpfsfile"
boinc_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
boinc_var_lib_t,"file_type, mountpoint, non_auth_file_type, non_security_file_type, systemd_mount_directory"
boltd_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
boltd_t,"corenet_unlabeled_type, daemon, domain, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type"
boltd_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
boltd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
boot_runtime_t,"file_type, non_auth_file_type, non_security_file_type"
boot_t,"base_file_type, base_ro_file_type, file_type, mountpoint, non_auth_file_type, non_security_file_type"
bootloader_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
bootloader_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
bootloader_t,"application_domain_type, can_change_object_identity, can_load_kernmodule, can_load_policy, can_read_shadow_passwords, can_relabelto_binary_policy, can_relabelto_shadow_passwords, can_setbool, can_setenforce, can_setsecparam, can_write_shadow_passwords, corenet_unconfined_type, corenet_unlabeled_type, dbusd_unconfined, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, fixed_disk_raw_read, fixed_disk_raw_write, kern_unconfined, kernel_system_state_reader, named_filetrans_domain, netlabel_peer_type, nsswitch_domain, process_uncond_exempt, selinux_unconfined_type, sepgsql_unconfined_type, storage_unconfined_type, syslog_client_type, unconfined_domain_type, userdom_filetrans_type, x_domain, xserver_unconfined_type"
bootloader_tmp_t,"device_node, file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
bootloader_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
bootloader_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
bpf_t,"file_type, filesystem_type, mountpoint, non_auth_file_type, non_security_file_type"
brctl_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, systemprocess_entry"
brctl_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, pcmcia_typeattr_1, systemprocess"
brlp_client_packet_t,"client_packet_type, packet_type"
brlp_port_t,"defined_port_type, port_type, unreserved_port_type"
brlp_server_packet_t,"packet_type, server_packet_type"
brltty_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
brltty_log_t,"file_type, logfile, non_auth_file_type, non_security_file_type"
brltty_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type"
brltty_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
brltty_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
brltty_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
bsdpty_device_t,device_node
bugzilla_content_t,"file_type, httpd_content_type, non_auth_file_type, non_security_file_type"
bugzilla_htaccess_t,"file_type, httpd_content_type, non_auth_file_type, non_security_file_type"
bugzilla_ra_content_t,"file_type, httpd_content_type, non_auth_file_type, non_security_file_type"
bugzilla_rw_content_t,"file_type, httpd_content_type, non_auth_file_type, non_security_file_type"
bugzilla_script_exec_t,"entry_type, exec_type, file_type, httpd_content_type, httpd_script_exec_type, non_auth_file_type, non_security_file_type"
bugzilla_script_t,"corenet_unlabeled_type, domain, httpd_script_type, kernel_system_state_reader, netlabel_peer_type, pcmcia_typeattr_1"
bugzilla_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
bumblebee_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
bumblebee_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type"
bumblebee_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
bumblebee_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
